trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   1.00000,   2.00000,   1.00000,   0.38506, 1261.00000,   0.90615,   3.68176,  -9.89288,  22.40676,  22.13188,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   2.00000,   1.00000,   0.38914, 1262.00000,   0.90607,   3.68212,  -9.89308,  22.40650,  22.13166,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   2.00000,   1.00000,   0.39339, 1263.00000,   0.90562,   3.68278,  -9.89300,  22.40576,  22.13112,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   2.00000,   1.00000,   0.39760, 1264.00000,   0.90505,   3.68389,  -9.89262,  22.40448,  22.13008,   0.00000,   0.00000,   1.12792,   6.24846,  -2.75483, 456.73241, 542.41167,  12.75483, 416.69170, 349.76263,   0.00000,   0.00000, 
  1.00000,   1.00000,   2.00000,   1.00000,   0.40164, 1265.00000,   0.90422,   3.68578,  -9.89182,  22.40228,  22.12824,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   2.00000,   1.00000,   0.40596, 1266.00000,   0.90307,   3.68830,  -9.89079,  22.39936,  22.12579,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   2.00000,   1.00000,   0.41003, 1267.00000,   0.90239,   3.69117,  -9.88973,  22.39623,  22.12293,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   2.00000,   1.00000,   0.41419, 1268.00000,   0.90200,   3.69403,  -9.88892,  22.39329,  22.12012,   0.00000,   0.00000,   1.50012,   8.11478,  -3.52212, 443.92398, 492.35937,  13.52212, 387.80574, 298.62875,   0.00000,   0.00000, 
  1.00000,   1.00000,   2.00000,   1.00000,   0.41846, 1269.00000,   0.90228,   3.69711,  -9.88837,  22.39042,  22.11708,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   2.00000,   1.00000,   0.42254, 1270.00000,   0.90328,   3.69995,  -9.88822,  22.38812,  22.11427,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   2.00000,   1.00000,   0.42667, 1271.00000,   0.90503,   3.70263,  -9.88841,  22.38629,  22.11159,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   2.00000,   1.00000,   0.43094, 1272.00000,   0.90706,   3.70509,  -9.88890,  22.38484,  22.10918,   0.00000,   0.00000,   2.01068,   9.88566,  -4.34154, 426.35362, 444.86666,  14.34154, 369.32172, 248.07122,   0.00000,   0.00000, 
  1.00000,   1.00000,   2.00000,   1.00000,   0.43509, 1273.00000,   0.90948,   3.70716,  -9.88965,  22.38394,  22.10712,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   2.00000,   1.00000,   0.43920, 1274.00000,   0.91219,   3.70915,  -9.89035,  22.38317,  22.10508,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   2.00000,   1.00000,   0.44350, 1275.00000,   0.91479,   3.71050,  -9.89115,  22.38299,  22.10367,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   2.00000,   1.00000,   0.44757, 1276.00000,   0.91751,   3.71149,  -9.89181,  22.38309,  22.10250,   0.00000,   0.00000,   2.65930,  11.56243,  -5.18815, 404.03262, 399.89763,  15.18815, 362.49155, 197.92887,   0.00000,   0.00000, 
  1.00000,   1.00000,   2.00000,   1.00000,   0.45168, 1277.00000,   0.92005,   3.71202,  -9.89234,  22.38350,  22.10174,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   2.00000,   1.00000,   0.45594, 1278.00000,   0.92235,   3.71253,  -9.89259,  22.38376,  22.10092,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   2.00000,   1.00000,   0.46006, 1279.00000,   0.92452,   3.71294,  -9.89262,  22.38400,  22.10014,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   2.00000,   1.00000,   0.46423, 1280.00000,   0.92655,   3.71305,  -9.89252,  22.38441,  22.09961,   0.00000,   0.00000,   3.30218,  13.04962,  -6.00669, 381.90884, 360.01295,  16.00669, 364.33335, 152.62201,   0.00000,   0.00000, 
  1.00000,   1.00000,   2.00000,   1.00000,   0.46842, 1281.00000,   0.92896,   3.71294,  -9.89236,  22.38509,  22.09917,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   2.00000,   1.00000,   0.47257, 1282.00000,   0.93140,   3.71297,  -9.89210,  22.38562,  22.09856,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   2.00000,   1.00000,   0.47667, 1283.00000,   0.93402,   3.71291,  -9.89190,  22.38630,  22.09803,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   2.00000,   1.00000,   0.48091, 1284.00000,   0.93663,   3.71293,  -9.89172,  22.38691,  22.09742,   0.00000,   0.00000,   3.83923,  14.32650,  -6.74976, 363.42691, 325.76883,  16.74976, 369.92511, 114.08284,   0.00000,   0.00000, 
  1.00000,   1.00000,   2.00000,   1.00000,   0.48506, 1285.00000,   0.93888,   3.71317,  -9.89138,  22.38718,  22.09663,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
