trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   3.00000,   1.00000,   0.01606, 1173.00000,  -0.41972,   3.91203, -11.36266,  22.16805,  22.46794,   0.00000,   0.00000,  -0.00017,   0.00010,   0.00060, 504.87982, 702.96772,   9.99940, 524.89224, 510.32978,   0.00000,   0.00000, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.03271, 1181.00000,  -0.41637,   3.91282, -11.35999,  22.16690,  22.46525,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.05906, 1187.00000,  -0.41496,   3.91327, -11.35821,  22.16601,  22.46371,   0.00000,   0.00000,  -0.00015,   0.00013,   0.00061, 504.87912, 702.96705,   9.99939, 524.89192, 510.32893,   0.00000,   0.00000, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.07630, 1191.00000,  -0.41456,   3.91322, -11.35751,  22.16582,  22.46334,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.07790, 1192.00000,  -0.41449,   3.91323, -11.35745,  22.16580,  22.46329,   0.00000,   0.00000,   0.00062,   0.00027,   0.00039, 504.85350, 702.96327,   9.99961, 524.89918, 510.31736,   0.00000,   0.00000, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.08131, 1193.00000,  -0.41426,   3.91326, -11.35738,  22.16580,  22.46318,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.08555, 1194.00000,  -0.41424,   3.91352, -11.35732,  22.16555,  22.46292,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.08960, 1195.00000,  -0.41444,   3.91356, -11.35729,  22.16546,  22.46293,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.09439, 1196.00000,  -0.41444,   3.91341, -11.35742,  22.16565,  22.46312,   0.00000,   0.00000,   0.00152,   0.00045,   0.00030, 504.82344, 702.95871,   9.99970, 524.90758, 510.30367,   0.00000,   0.00000, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.09797, 1197.00000,  -0.41441,   3.91340, -11.35749,  22.16569,  22.46314,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.10214, 1198.00000,  -0.41456,   3.91334, -11.35769,  22.16580,  22.46332,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.10625, 1199.00000,  -0.41473,   3.91360, -11.35779,  22.16558,  22.46318,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.11092, 1200.00000,  -0.41475,   3.91365, -11.35799,  22.16562,  22.46323,   0.00000,   0.00000,   0.00217,   0.00030,   0.00049, 504.80193, 702.96257,   9.99951, 524.92008, 510.30064,   0.00000,   0.00000, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.11464, 1201.00000,  -0.41477,   3.91375, -11.35821,  22.16564,  22.46326,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.11871, 1202.00000,  -0.41490,   3.91380, -11.35849,  22.16569,  22.46337,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.12305, 1203.00000,  -0.41498,   3.91399, -11.35889,  22.16568,  22.46340,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.12735, 1204.00000,  -0.41508,   3.91414, -11.35934,  22.16574,  22.46350,   0.00000,   0.00000,   0.00158,   0.00014,   0.00094, 504.82162, 702.96669,   9.99906, 524.91560, 510.31069,   0.00000,   0.00000, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.13133, 1205.00000,  -0.41523,   3.91422, -11.35984,  22.16586,  22.46369,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.13552, 1206.00000,  -0.41552,   3.91432, -11.36031,  22.16593,  22.46389,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.13958, 1207.00000,  -0.41547,   3.91435, -11.36086,  22.16616,  22.46410,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.14380, 1208.00000,  -0.41567,   3.91438, -11.36135,  22.16631,  22.46434,   0.00000,   0.00000,  -0.00011,   0.00012,   0.00107, 504.87791, 702.96732,   9.99893, 524.89268, 510.32881,   0.00000,   0.00000, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.14801, 1209.00000,  -0.41580,   3.91439, -11.36185,  22.16649,  22.46458,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.15211, 1210.00000,  -0.41604,   3.91462, -11.36228,  22.16644,  22.46464,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.15622, 1211.00000,  -0.41660,   3.91482, -11.36275,  22.16635,  22.46481,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.16054, 1212.00000,  -0.41701,   3.91494, -11.36321,  22.16637,  22.46502,   0.00000,   0.00000,  -0.00042,   0.00024,   0.00037, 504.88835, 702.96413,   9.99963, 524.88541, 510.32902,   0.00000,   0.00000, 
