trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   1.00000,   4.00000,   1.00000,   0.01617, 2350.00000,   0.79626,   3.73000,  -9.81350,  21.94692,  21.70536,   0.00000,   0.00000,   0.01253,  -0.06413,   0.01489, 498.14252, 708.70306,   9.98511, 541.26098, 524.39092,   0.00000,   0.00000, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.03314, 2358.00000,   0.79169,   3.73246,  -9.81233,  21.94305,  21.70363,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.05985, 2364.00000,   0.78911,   3.73395,  -9.81364,  21.94154,  21.70335,   0.00000,   0.00000,   0.01558,  -0.09417,   0.02149, 498.03772, 709.51053,   9.97851, 542.04052, 525.12227,   0.00000,   0.00000, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.07761, 2369.00000,   0.78753,   3.73476,  -9.81552,  21.94110,  21.70367,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.08127, 2370.00000,   0.78702,   3.73489,  -9.81579,  21.94095,  21.70377,   0.00000,   0.00000,   0.00523,  -0.11073,   0.03200, 498.39300, 709.95537,   9.96800, 542.30110, 525.65745,   0.00000,   0.00000, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.08545, 2371.00000,   0.78700,   3.73493,  -9.81604,  21.94101,  21.70383,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.08958, 2372.00000,   0.78679,   3.73511,  -9.81619,  21.94086,  21.70378,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.09373, 2373.00000,   0.78674,   3.73533,  -9.81622,  21.94065,  21.70359,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.09797, 2374.00000,   0.78694,   3.73534,  -9.81622,  21.94070,  21.70355,   0.00000,   0.00000,  -0.00742,  -0.11965,   0.04412, 498.82734, 710.19515,   9.95588, 542.34268, 526.02384,   0.00000,   0.00000, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.10206, 2375.00000,   0.78728,   3.73551,  -9.81611,  21.94060,  21.70328,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.10623, 2376.00000,   0.78741,   3.73572,  -9.81598,  21.94041,  21.70302,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.11039, 2377.00000,   0.78772,   3.73595,  -9.81575,  21.94019,  21.70265,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.11456, 2378.00000,   0.78809,   3.73615,  -9.81552,  21.94003,  21.70231,   0.00000,   0.00000,  -0.01681,  -0.12537,   0.05397, 499.14954, 710.34882,   9.94603, 542.35171, 526.27285,   0.00000,   0.00000, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.11864, 2379.00000,   0.78835,   3.73642,  -9.81526,  21.93976,  21.70191,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.12295, 2380.00000,   0.78888,   3.73668,  -9.81487,  21.93954,  21.70142,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.12708, 2381.00000,   0.78944,   3.73697,  -9.81441,  21.93926,  21.70087,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.13120, 2382.00000,   0.79007,   3.73708,  -9.81410,  21.93922,  21.70052,   0.00000,   0.00000,  -0.02711,  -0.12750,   0.06321, 499.50338, 710.40623,   9.93679, 542.26017, 526.44104,   0.00000,   0.00000, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.13549, 2383.00000,   0.79055,   3.73712,  -9.81385,  21.93921,  21.70028,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.13953, 2384.00000,   0.79119,   3.73721,  -9.81359,  21.93921,  21.69997,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
