trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   5.00000,   1.00000,   0.01640, 1811.00000,   0.29935,   4.00255,  -9.56463,  21.61369,  21.62090,   0.00000,   0.00000,   0.00577,   0.00017,   0.00180, 497.24331, 710.97328,   9.99820, 540.14458, 522.47664,   0.00000,   0.00000, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.03338, 1819.00000,   0.30025,   4.00315,  -9.56578,  21.61383,  21.62058,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.06022, 1825.00000,   0.30006,   4.00355,  -9.56606,  21.61353,  21.62038,   0.00000,   0.00000,   0.00930,   0.00019,   0.00280, 497.12440, 710.97272,   9.99720, 540.19268, 522.43943,   0.00000,   0.00000, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.07788, 1830.00000,   0.30004,   4.00376,  -9.56612,  21.61336,  21.62022,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.08195, 1831.00000,   0.30000,   4.00379,  -9.56614,  21.61333,  21.62021,   0.00000,   0.00000,   0.01330,   0.00035,   0.00317, 496.98948, 710.96837,   9.99683, 540.24389, 522.39369,   0.00000,   0.00000, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.08604, 1832.00000,   0.30003,   4.00381,  -9.56618,  21.61333,  21.62020,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.09024, 1833.00000,   0.30010,   4.00389,  -9.56620,  21.61329,  21.62012,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.09438, 1834.00000,   0.30009,   4.00389,  -9.56624,  21.61330,  21.62014,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.09864, 1835.00000,   0.30012,   4.00401,  -9.56623,  21.61320,  21.62002,   0.00000,   0.00000,   0.01551,   0.00053,   0.00437, 496.91499, 710.96345,   9.99563, 540.26988, 522.36606,   0.00000,   0.00000, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.10279, 1836.00000,   0.30014,   4.00403,  -9.56622,  21.61319,  21.61999,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.10690, 1837.00000,   0.30021,   4.00406,  -9.56619,  21.61317,  21.61994,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.11104, 1838.00000,   0.30023,   4.00414,  -9.56615,  21.61309,  21.61985,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.11531, 1839.00000,   0.30031,   4.00426,  -9.56608,  21.61297,  21.61969,   0.00000,   0.00000,   0.01659,   0.00098,   0.00550, 496.87869, 710.95157,   9.99450, 540.27389, 522.34358,   0.00000,   0.00000, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.11938, 1840.00000,   0.30026,   4.00438,  -9.56599,  21.61282,  21.61957,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.12353, 1841.00000,   0.30034,   4.00444,  -9.56594,  21.61277,  21.61948,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.12780, 1842.00000,   0.30034,   4.00458,  -9.56578,  21.61258,  21.61928,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.13190, 1843.00000,   0.30039,   4.00450,  -9.56574,  21.61265,  21.61933,   0.00000,   0.00000,   0.01702,   0.00105,   0.00645, 496.86415, 710.94951,   9.99355, 540.27797, 522.33714,   0.00000,   0.00000, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.13597, 1844.00000,   0.30052,   4.00443,  -9.56567,  21.61272,  21.61934,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.14027, 1845.00000,   0.30039,   4.00433,  -9.56565,  21.61277,  21.61944,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.14451, 1846.00000,   0.30049,   4.00433,  -9.56560,  21.61277,  21.61940,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.14858, 1847.00000,   0.30055,   4.00429,  -9.56557,  21.61282,  21.61942,   0.00000,   0.00000,   0.01846,   0.00129,   0.00677, 496.81571, 710.94316,   9.99323, 540.29201, 522.31619,   0.00000,   0.00000, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.15275, 1848.00000,   0.30053,   4.00439,  -9.56548,  21.61268,  21.61929,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.15693, 1849.00000,   0.30055,   4.00444,  -9.56542,  21.61262,  21.61922,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.16104, 1850.00000,   0.30064,   4.00446,  -9.56540,  21.61262,  21.61918,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.16528, 1851.00000,   0.30069,   4.00451,  -9.56538,  21.61259,  21.61911,   0.00000,   0.00000,   0.01968,   0.00096,   0.00680, 496.77485, 710.95209,   9.99320, 540.31688, 522.31210,   0.00000,   0.00000, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.16942, 1852.00000,   0.30084,   4.00449,  -9.56540,  21.61265,  21.61910,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.17352, 1853.00000,   0.30090,   4.00444,  -9.56544,  21.61272,  21.61915,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.17775, 1854.00000,   0.30104,   4.00446,  -9.56552,  21.61277,  21.61913,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.18195, 1855.00000,   0.30113,   4.00451,  -9.56559,  21.61278,  21.61909,   0.00000,   0.00000,   0.02108,   0.00098,   0.00650, 496.72763, 710.95141,   9.99350, 540.33559, 522.29692,   0.00000,   0.00000, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.18607, 1856.00000,   0.30127,   4.00460,  -9.56570,  21.61277,  21.61901,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.19028, 1857.00000,   0.30138,   4.00485,  -9.56580,  21.61263,  21.61881,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.19436, 1858.00000,   0.30161,   4.00491,  -9.56599,  21.61270,  21.61877,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.19854, 1859.00000,   0.30171,   4.00504,  -9.56618,  21.61268,  21.61870,   0.00000,   0.00000,   0.02240,   0.00086,   0.00621, 496.68321, 710.95479,   9.99379, 540.35687, 522.28647,   0.00000,   0.00000, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.20279, 1860.00000,   0.30168,   4.00509,  -9.56643,  21.61273,  21.61876,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.20686, 1861.00000,   0.30194,   4.00520,  -9.56664,  21.61278,  21.61869,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.21108, 1862.00000,   0.30210,   4.00533,  -9.56686,  21.61279,  21.61862,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.21525, 1863.00000,   0.30211,   4.00542,  -9.56708,  21.61279,  21.61862,   0.00000,   0.00000,   0.02351,   0.00057,   0.00631, 496.64580, 710.96261,   9.99369, 540.37932, 522.28240,   0.00000,   0.00000, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.21942, 1864.00000,   0.30202,   4.00549,  -9.56725,  21.61277,  21.61864,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.22354, 1865.00000,   0.30194,   4.00561,  -9.56734,  21.61268,  21.61859,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.22782, 1866.00000,   0.30174,   4.00564,  -9.56747,  21.61265,  21.61865,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.23192, 1867.00000,   0.30178,   4.00569,  -9.56753,  21.61264,  21.61862,   0.00000,   0.00000,   0.02403,   0.00018,   0.00726, 496.62808, 710.97310,   9.99274, 540.39615, 522.28693,   0.00000,   0.00000, 
