trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   6.00000,   1.00000,   0.01638, 1139.00000,  -0.04819,   4.05872, -10.44209,  21.44988,  21.54874,   0.00000,   0.00000,   0.00578,  -0.00017,  -0.02182, 494.72936, 706.98446,  10.02182, 539.86382, 522.31053,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.03316, 1147.00000,  -0.04793,   4.05383, -10.45038,  21.45769,  21.55644,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.05987, 1153.00000,  -0.04649,   4.05413, -10.45209,  21.45847,  21.55654,   0.00000,   0.00000,   0.00865,  -0.00042,  -0.03490, 494.63107, 706.99121,  10.03490, 539.91045, 522.28556,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.07738, 1157.00000,  -0.04574,   4.05455, -10.45172,  21.45814,  21.55584,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.07899, 1158.00000,  -0.04558,   4.05463, -10.45169,  21.45809,  21.55571,   0.00000,   0.00000,   0.00934,  -0.00085,  -0.04655, 494.60751, 707.00270,  10.04655, 539.93062, 522.28894,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.08188, 1159.00000,  -0.04538,   4.05477, -10.45157,  21.45796,  21.55549,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.08600, 1160.00000,  -0.04518,   4.05490, -10.45146,  21.45784,  21.55528,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.09016, 1161.00000,  -0.04512,   4.05520, -10.45126,  21.45752,  21.55492,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.09439, 1162.00000,  -0.04511,   4.05567, -10.45100,  21.45700,  21.55440,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.09854, 1163.00000,  -0.04510,   4.05600, -10.45085,  21.45664,  21.55404,   0.00000,   0.00000,   0.00864,  -0.00137,  -0.05616, 494.63159, 707.01674,  10.05616, 539.93350, 522.30993,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.10264, 1164.00000,  -0.04527,   4.05635, -10.45072,  21.45625,  21.55373,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.10692, 1165.00000,  -0.04534,   4.05664, -10.45067,  21.45595,  21.55347,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.11098, 1166.00000,  -0.04536,   4.05698, -10.45065,  21.45564,  21.55316,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.11518, 1167.00000,  -0.04565,   4.05733, -10.45063,  21.45526,  21.55293,   0.00000,   0.00000,   0.00599,  -0.00212,  -0.06127, 494.72241, 707.03672,  10.06127, 539.91431, 522.35785,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.11941, 1168.00000,  -0.04599,   4.05763, -10.45064,  21.45492,  21.55275,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.12355, 1169.00000,  -0.04637,   4.05784, -10.45066,  21.45466,  21.55267,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.12763, 1170.00000,  -0.04666,   4.05803, -10.45070,  21.45444,  21.55259,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.13187, 1171.00000,  -0.04714,   4.05827, -10.45072,  21.45412,  21.55251,   0.00000,   0.00000,   0.00354,  -0.00249,  -0.06335, 494.80616, 707.04674,  10.06335, 539.88897, 522.39407,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.13604, 1172.00000,  -0.04733,   4.05834, -10.45079,  21.45405,  21.55253,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.14018, 1173.00000,  -0.04768,   4.05840, -10.45096,  21.45398,  21.55263,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.14443, 1174.00000,  -0.04792,   4.05836, -10.45112,  21.45402,  21.55279,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.14853, 1175.00000,  -0.04803,   4.05828, -10.45128,  21.45414,  21.55296,   0.00000,   0.00000,   0.00210,  -0.00288,  -0.06285, 494.85540, 707.05722,  10.06285, 539.87826, 522.41973,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.15267, 1176.00000,  -0.04823,   4.05815, -10.45148,  21.45429,  21.55321,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.15687, 1177.00000,  -0.04827,   4.05799, -10.45166,  21.45449,  21.55343,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.16104, 1178.00000,  -0.04821,   4.05791, -10.45189,  21.45468,  21.55358,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.16515, 1179.00000,  -0.04817,   4.05785, -10.45211,  21.45483,  21.55372,   0.00000,   0.00000,   0.00255,  -0.00304,  -0.06095, 494.84023, 707.06163,  10.06095, 539.88851, 522.41906,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.16936, 1180.00000,  -0.04796,   4.05756, -10.45235,  21.45524,  21.55402,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.17348, 1181.00000,  -0.04776,   4.05729, -10.45262,  21.45562,  21.55432,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.17765, 1182.00000,  -0.04750,   4.05663, -10.45301,  21.45643,  21.55500,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.18186, 1183.00000,  -0.04739,   4.05647, -10.45312,  21.45665,  21.55516,   0.00000,   0.00000,   0.00437,  -0.00278,  -0.05798, 494.77789, 707.05454,  10.05798, 539.90771, 522.39244,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.18604, 1184.00000,  -0.04703,   4.05620, -10.45328,  21.45703,  21.55537,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.19015, 1185.00000,  -0.04701,   4.05619, -10.45323,  21.45702,  21.55535,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.19436, 1186.00000,  -0.04671,   4.05609, -10.45325,  21.45719,  21.55538,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.19854, 1187.00000,  -0.04660,   4.05588, -10.45334,  21.45744,  21.55557,   0.00000,   0.00000,   0.00702,  -0.00222,  -0.05404, 494.68709, 707.03949,  10.05404, 539.93137, 522.34919,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.20274, 1188.00000,  -0.04612,   4.05582, -10.45337,  21.45762,  21.55552,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.20692, 1189.00000,  -0.04593,   4.05580, -10.45331,  21.45766,  21.55546,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.21103, 1190.00000,  -0.04549,   4.05566, -10.45332,  21.45789,  21.55548,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.21518, 1191.00000,  -0.04510,   4.05534, -10.45333,  21.45826,  21.55566,   0.00000,   0.00000,   0.00953,  -0.00164,  -0.04978, 494.60080, 707.02398,  10.04978, 539.95278, 522.30697,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.21941, 1192.00000,  -0.04509,   4.05493, -10.45328,  21.45860,  21.55600,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.22348, 1193.00000,  -0.04487,   4.05488, -10.45302,  21.45859,  21.55588,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.22762, 1194.00000,  -0.04476,   4.05466, -10.45283,  21.45873,  21.55597,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.23196, 1195.00000,  -0.04462,   4.05416, -10.45265,  21.45912,  21.55629,   0.00000,   0.00000,   0.01083,  -0.00146,  -0.04476, 494.55631, 707.01910,  10.04476, 539.96665, 522.28815,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.23601, 1196.00000,  -0.04441,   4.05373, -10.45242,  21.45946,  21.55652,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.24009, 1197.00000,  -0.04386,   4.05315, -10.45232,  21.46005,  21.55685,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.24441, 1198.00000,  -0.04369,   4.05262, -10.45222,  21.46052,  21.55722,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.24859, 1199.00000,  -0.04341,   4.05245, -10.45192,  21.46061,  21.55718,   0.00000,   0.00000,   0.01104,  -0.00138,  -0.03926, 494.54938, 707.01693,  10.03926, 539.96753, 522.28388,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.25264, 1200.00000,  -0.04359,   4.05221, -10.45172,  21.46069,  21.55734,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.25691, 1201.00000,  -0.04331,   4.05175, -10.45157,  21.46109,  21.55761,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.26099, 1202.00000,  -0.04334,   4.05127, -10.45146,  21.46147,  21.55800,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.26517, 1203.00000,  -0.04314,   4.05088, -10.45129,  21.46179,  21.55822,   0.00000,   0.00000,   0.01067,  -0.00142,  -0.03379, 494.56203, 707.01806,  10.03379, 539.96335, 522.28899,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.26939, 1204.00000,  -0.04305,   4.05061, -10.45109,  21.46196,  21.55835,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.27348, 1205.00000,  -0.04284,   4.05020, -10.45107,  21.46236,  21.55864,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.27764, 1206.00000,  -0.04236,   4.04974, -10.45106,  21.46287,  21.55892,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.28195, 1207.00000,  -0.04238,   4.04981, -10.45092,  21.46275,  21.55880,   0.00000,   0.00000,   0.00794,  -0.00074,  -0.02949, 494.65527, 706.99982,  10.02949, 539.90832, 522.30144,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.28602, 1208.00000,  -0.04219,   4.04969, -10.45084,  21.46286,  21.55883,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
