trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,  10.00000,   1.00000,   0.01627, 2910.00000,   0.44536,   3.78416,  -9.68333,  21.89079,  21.82798,   0.00000,   0.00000,   0.00121,  -0.00505,  -0.00046, 497.39677, 711.11389,  10.00046, 540.21023, 522.65776,   0.00000,   0.00000, 
  1.00000,   2.00000,  10.00000,   1.00000,   0.03317, 2917.00000,   0.44525,   3.78445,  -9.68390,  21.89071,  21.82796,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,  10.00000,   1.00000,   0.05986, 2924.00000,   0.44543,   3.78469,  -9.68427,  21.89069,  21.82785,   0.00000,   0.00000,   0.00139,  -0.00703,  -0.00066, 497.39059, 711.16741,  10.00066, 540.26161, 522.70676,   0.00000,   0.00000, 
  1.00000,   2.00000,  10.00000,   1.00000,   0.07737, 2928.00000,   0.44560,   3.78469,  -9.68416,  21.89069,  21.82777,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,  10.00000,   1.00000,   0.07916, 2929.00000,   0.44568,   3.78467,  -9.68412,  21.89071,  21.82775,   0.00000,   0.00000,   0.00249,  -0.00934,  -0.00109, 497.35352, 711.22969,  10.00109, 540.33360, 522.75455,   0.00000,   0.00000, 
  1.00000,   2.00000,  10.00000,   1.00000,   0.08323, 2930.00000,   0.44588,   3.78467,  -9.68405,  21.89075,  21.82769,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,  10.00000,   1.00000,   0.08739, 2931.00000,   0.44580,   3.78458,  -9.68406,  21.89080,  21.82778,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,  10.00000,   1.00000,   0.09168, 2932.00000,   0.44591,   3.78459,  -9.68403,  21.89081,  21.82774,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,  10.00000,   1.00000,   0.09583, 2933.00000,   0.44599,   3.78459,  -9.68400,  21.89082,  21.82771,   0.00000,   0.00000,   0.00350,  -0.01061,  -0.00169, 497.31971, 711.26395,  10.00169, 540.37868, 522.77671,   0.00000,   0.00000, 
  1.00000,   2.00000,  10.00000,   1.00000,   0.09990, 2934.00000,   0.44605,   3.78452,  -9.68401,  21.89091,  21.82776,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,  10.00000,   1.00000,   0.10412, 2935.00000,   0.44610,   3.78443,  -9.68403,  21.89101,  21.82784,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,  10.00000,   1.00000,   0.10830, 2936.00000,   0.44617,   3.78433,  -9.68406,  21.89113,  21.82793,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,  10.00000,   1.00000,   0.11253, 2937.00000,   0.44630,   3.78438,  -9.68403,  21.89110,  21.82784,   0.00000,   0.00000,   0.00418,  -0.01143,  -0.00206, 497.29679, 711.28582,  10.00206, 540.40800, 522.79044,   0.00000,   0.00000, 
  1.00000,   2.00000,  10.00000,   1.00000,   0.11667, 2938.00000,   0.44634,   3.78428,  -9.68407,  21.89121,  21.82793,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,  10.00000,   1.00000,   0.12078, 2939.00000,   0.44643,   3.78422,  -9.68408,  21.89130,  21.82797,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,  10.00000,   1.00000,   0.12493, 2940.00000,   0.44641,   3.78422,  -9.68407,  21.89129,  21.82798,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,  10.00000,   1.00000,   0.12915, 2941.00000,   0.44634,   3.78418,  -9.68407,  21.89131,  21.82803,   0.00000,   0.00000,   0.00555,  -0.01222,  -0.00198, 497.25064, 711.30712,  10.00198, 540.44629, 522.79646,   0.00000,   0.00000, 
  1.00000,   2.00000,  10.00000,   1.00000,   0.13333, 2942.00000,   0.44635,   3.78419,  -9.68403,  21.89128,  21.82800,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,  10.00000,   1.00000,   0.13742, 2943.00000,   0.44643,   3.78423,  -9.68399,  21.89126,  21.82793,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,  10.00000,   1.00000,   0.14165, 2944.00000,   0.44646,   3.78419,  -9.68396,  21.89129,  21.82795,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,  10.00000,   1.00000,   0.14579, 2945.00000,   0.44651,   3.78417,  -9.68397,  21.89132,  21.82796,   0.00000,   0.00000,   0.00666,  -0.01252,  -0.00197, 497.21331, 711.31530,  10.00197, 540.46900, 522.79273,   0.00000,   0.00000, 
  1.00000,   2.00000,  10.00000,   1.00000,   0.14988, 2946.00000,   0.44646,   3.78419,  -9.68397,  21.89129,  21.82795,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
