trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   9.00000,   1.00000,   0.15415, 3617.00000,   0.07457,   3.79561,  -9.91256,  21.49727,  21.53356,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.15837, 3618.00000,   0.07416,   3.79554,  -9.91249,  21.49721,  21.53369,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.16256, 3619.00000,   0.07363,   3.79554,  -9.91241,  21.49705,  21.53379,   0.00000,   0.00000,   0.00026,   0.00041,   0.00062, 494.91869, 706.96892,   9.99938, 539.77173, 522.35628,   0.00000,   0.00000, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.16664, 3620.00000,   0.07351,   3.79557,  -9.91241,  21.49700,  21.53379,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.17078, 3621.00000,   0.07330,   3.79563,  -9.91246,  21.49692,  21.53381,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.17487, 3622.00000,   0.07315,   3.79559,  -9.91259,  21.49697,  21.53394,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.17912, 3623.00000,   0.07300,   3.79562,  -9.91271,  21.49695,  21.53399,   0.00000,   0.00000,   0.00106,   0.00045,   0.00113, 494.89126, 706.96768,   9.99887, 539.78189, 522.34634,   0.00000,   0.00000, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.18322, 3624.00000,   0.07321,   3.79571,  -9.91279,  21.49696,  21.53390,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.18755, 3625.00000,   0.07316,   3.79570,  -9.91296,  21.49701,  21.53398,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.19164, 3626.00000,   0.07346,   3.79564,  -9.91314,  21.49721,  21.53403,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.19577, 3627.00000,   0.07366,   3.79568,  -9.91329,  21.49728,  21.53401,   0.00000,   0.00000,   0.00144,   0.00055,   0.00197, 494.87820, 706.96500,   9.99803, 539.78482, 522.33962,   0.00000,   0.00000, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.19990, 3628.00000,   0.07390,   3.79563,  -9.91340,  21.49743,  21.53404,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.20414, 3629.00000,   0.07417,   3.79567,  -9.91355,  21.49751,  21.53400,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.20829, 3630.00000,   0.07437,   3.79568,  -9.91374,  21.49763,  21.53402,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.21242, 3631.00000,   0.07458,   3.79564,  -9.91389,  21.49777,  21.53406,   0.00000,   0.00000,   0.00133,   0.00047,   0.00312, 494.88175, 706.96734,   9.99688, 539.78550, 522.34298,   0.00000,   0.00000, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.21665, 3632.00000,   0.07510,   3.79564,  -9.91409,  21.49798,  21.53402,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.22074, 3633.00000,   0.07541,   3.79557,  -9.91435,  21.49822,  21.53410,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.22489, 3634.00000,   0.07571,   3.79556,  -9.91453,  21.49836,  21.53411,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.22912, 3635.00000,   0.07598,   3.79571,  -9.91466,  21.49835,  21.53397,   0.00000,   0.00000,   0.00159,   0.00050,   0.00420, 494.87297, 706.96654,   9.99580, 539.78838, 522.33942,   0.00000,   0.00000, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.23322, 3636.00000,   0.07629,   3.79564,  -9.91484,  21.49855,  21.53402,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.23750, 3637.00000,   0.07655,   3.79568,  -9.91497,  21.49863,  21.53398,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.24167, 3638.00000,   0.07693,   3.79572,  -9.91500,  21.49869,  21.53386,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.24582, 3639.00000,   0.07716,   3.79566,  -9.91506,  21.49883,  21.53388,   0.00000,   0.00000,   0.00142,   0.00075,   0.00467, 494.87894, 706.95957,   9.99533, 539.77957, 522.33472,   0.00000,   0.00000, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.24984, 3640.00000,   0.07720,   3.79577,  -9.91500,  21.49872,  21.53376,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.25413, 3641.00000,   0.07734,   3.79576,  -9.91496,  21.49874,  21.53371,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.25826, 3642.00000,   0.07748,   3.79564,  -9.91489,  21.49886,  21.53376,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.26244, 3643.00000,   0.07753,   3.79567,  -9.91473,  21.49878,  21.53366,   0.00000,   0.00000,  -0.00368,   0.00284,   0.00439, 495.05357, 706.90362,   9.99561, 539.65673, 522.33753,   0.00000,   0.00000, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.26665, 3644.00000,   0.07754,   3.79560,  -9.91464,  21.49881,  21.53368,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.27072, 3645.00000,   0.07750,   3.79563,  -9.91444,  21.49870,  21.53359,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.27488, 3646.00000,   0.07748,   3.79560,  -9.91429,  21.49865,  21.53355,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.27899, 3647.00000,   0.07744,   3.79549,  -9.91406,  21.49866,  21.53357,   0.00000,   0.00000,  -0.02236,   0.01631,  -0.00142, 495.69374, 706.54163,  10.00142, 539.06367, 522.19978,   0.00000,   0.00000, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.28329, 3648.00000,   0.07745,   3.79551,  -9.91384,  21.49855,  21.53346,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.28753, 3649.00000,   0.07727,   3.79560,  -9.91354,  21.49832,  21.53331,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.29166, 3650.00000,   0.07718,   3.79561,  -9.91325,  21.49817,  21.53320,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.29577, 3651.00000,   0.07690,   3.79560,  -9.91298,  21.49801,  21.53317,   0.00000,   0.00000,  -0.04687,   0.10761,  -0.09107, 496.53344, 704.08796,  10.09107, 536.48163, 520.14813,   0.00000,   0.00000, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.29984, 3652.00000,   0.07675,   3.79549,  -9.91276,  21.49799,  21.53323,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.30409, 3653.00000,   0.07660,   3.79540,  -9.91254,  21.49794,  21.53325,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.30823, 3654.00000,   0.07646,   3.79554,  -9.91234,  21.49770,  21.53308,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.31254, 3655.00000,   0.07636,   3.79549,  -9.91219,  21.49766,  21.53309,   0.00000,   0.00000,  -0.20822,   0.51332,  -0.37460, 502.06163, 693.18561,  10.37460, 524.27091, 511.70015,   0.00000,   0.00000, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.31668, 3656.00000,   0.07636,   3.79540,  -9.91215,  21.49773,  21.53315,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.32076, 3657.00000,   0.07632,   3.79548,  -9.91210,  21.49763,  21.53307,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.32490, 3658.00000,   0.07627,   3.79547,  -9.91214,  21.49765,  21.53311,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.32912, 3659.00000,   0.07637,   3.79547,  -9.91221,  21.49770,  21.53312,   0.00000,   0.00000,  -0.46437,   1.31665,  -0.86694, 510.83755, 671.59802,  10.86694, 500.98374, 494.63108,   0.00000,   0.00000, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.33327, 3660.00000,   0.07640,   3.79542,  -9.91232,  21.49779,  21.53319,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.33752, 3661.00000,   0.07644,   3.79541,  -9.91249,  21.49787,  21.53326,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.34163, 3662.00000,   0.07648,   3.79544,  -9.91266,  21.49793,  21.53329,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.34580, 3663.00000,   0.07659,   3.79548,  -9.91285,  21.49799,  21.53330,   0.00000,   0.00000,  -0.76897,   2.46930,  -1.45955, 521.27378, 640.62329,  11.45955, 468.46978, 470.18366,   0.00000,   0.00000, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.34991, 3664.00000,   0.07650,   3.79545,  -9.91307,  21.49808,  21.53344,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.35409, 3665.00000,   0.07663,   3.79548,  -9.91329,  21.49817,  21.53347,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.35824, 3666.00000,   0.07679,   3.79549,  -9.91360,  21.49832,  21.53354,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.36253, 3667.00000,   0.07696,   3.79550,  -9.91391,  21.49847,  21.53362,   0.00000,   0.00000,  -1.27818,   3.98135,  -2.02388, 538.72015, 599.99076,  12.02388, 424.26594, 441.51989,   0.00000,   0.00000, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.36666, 3668.00000,   0.07712,   3.79550,  -9.91419,  21.49862,  21.53369,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.37074, 3669.00000,   0.07716,   3.79552,  -9.91445,  21.49872,  21.53377,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.37491, 3670.00000,   0.07713,   3.79552,  -9.91469,  21.49881,  21.53387,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.37919, 3671.00000,   0.07724,   3.79571,  -9.91479,  21.49870,  21.53371,   0.00000,   0.00000,  -1.98850,   5.86322,  -2.52363, 563.05737, 549.41998,  12.52363, 368.15086, 411.22283,   0.00000,   0.00000, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.38321, 3672.00000,   0.07713,   3.79579,  -9.91492,  21.49865,  21.53372,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.38754, 3673.00000,   0.07725,   3.79593,  -9.91501,  21.49860,  21.53361,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.39160, 3674.00000,   0.07714,   3.79588,  -9.91518,  21.49867,  21.53374,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.39574, 3675.00000,   0.07725,   3.79591,  -9.91530,  21.49872,  21.53373,   0.00000,   0.00000,  -2.74005,   7.91767,  -2.94316, 588.80664, 494.21163,  12.94316, 307.23390, 384.27009,   0.00000,   0.00000, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.39988, 3676.00000,   0.07721,   3.79586,  -9.91546,  21.49882,  21.53385,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.40415, 3677.00000,   0.07733,   3.79584,  -9.91558,  21.49891,  21.53389,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.40830, 3678.00000,   0.07729,   3.79584,  -9.91567,  21.49894,  21.53394,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.41248, 3679.00000,   0.07744,   3.79592,  -9.91570,  21.49892,  21.53384,   0.00000,   0.00000,  -3.44235,   9.90673,  -3.32633, 612.86892, 440.76039,  13.32633, 248.61826, 365.35136,   0.00000,   0.00000, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.41659, 3680.00000,   0.07734,   3.79588,  -9.91574,  21.49895,  21.53392,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.42074, 3681.00000,   0.07745,   3.79596,  -9.91571,  21.49888,  21.53381,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.42484, 3682.00000,   0.07740,   3.79596,  -9.91568,  21.49886,  21.53380,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.42917, 3683.00000,   0.07742,   3.79603,  -9.91561,  21.49878,  21.53371,   0.00000,   0.00000,  -4.06580,  11.74222,  -3.79529, 634.22953, 391.43627,  13.79529, 194.88640, 354.92802,   0.00000,   0.00000, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.43326, 3684.00000,   0.07742,   3.79607,  -9.91552,  21.49871,  21.53364,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.43746, 3685.00000,   0.07741,   3.79609,  -9.91545,  21.49866,  21.53360,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.44167, 3686.00000,   0.07735,   3.79608,  -9.91538,  21.49863,  21.53360,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.44575, 3687.00000,   0.07747,   3.79610,  -9.91530,  21.49861,  21.53352,   0.00000,   0.00000,  -4.60233,  13.36695,  -4.40404, 652.61200, 347.77559,  14.40404, 147.56412, 351.86355,   0.00000,   0.00000, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.44986, 3688.00000,   0.07751,   3.79610,  -9.91520,  21.49858,  21.53347,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.45413, 3689.00000,   0.07757,   3.79606,  -9.91512,  21.49860,  21.53346,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.45828, 3690.00000,   0.07756,   3.79602,  -9.91500,  21.49859,  21.53345,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.46253, 3691.00000,   0.07755,   3.79598,  -9.91488,  21.49857,  21.53344,   0.00000,   0.00000,  -5.04085,  14.75354,  -5.17023, 667.63629, 310.51434,  15.17023, 107.51635, 353.63524,   0.00000,   0.00000, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.46657, 3692.00000,   0.07763,   3.79593,  -9.91476,  21.49858,  21.53341,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.47073, 3693.00000,   0.07779,   3.79583,  -9.91465,  21.49867,  21.53342,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.47490, 3694.00000,   0.07778,   3.79588,  -9.91450,  21.49856,  21.53331,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.47913, 3695.00000,   0.07783,   3.79575,  -9.91443,  21.49867,  21.53340,   0.00000,   0.00000,  -5.34755,  15.88442,  -6.16119, 678.14461, 280.12446,  16.16119,  75.83493, 356.71023,   0.00000,   0.00000, 
  1.00000,   2.00000,   9.00000,   1.00000,   0.48324, 3696.00000,   0.07779,   3.79573,  -9.91436,  21.49864,  21.53339,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
