trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   1.00000,   4.00000,   1.00000,   0.19605, 1074.00000,   0.85871,   3.78532, -10.07775,  22.01790,  21.74804,   0.00000,   0.00000,  -0.03191,  -0.21873,   0.09017, 499.66810, 712.85755,   9.90983, 544.43391, 528.81523,   0.00000,   0.00000, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.20031, 1075.00000,   0.85832,   3.78559, -10.07766,  22.01752,  21.74785,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.20436, 1076.00000,   0.85835,   3.78594, -10.07750,  22.01716,  21.74747,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.20854, 1077.00000,   0.85828,   3.78610, -10.07739,  22.01696,  21.74730,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.21280, 1078.00000,   0.85799,   3.78622, -10.07732,  22.01674,  21.74722,   0.00000,   0.00000,  -0.02917,  -0.24326,   0.09622, 499.57393, 713.51696,   9.90378, 545.07505, 529.40965,   0.00000,   0.00000, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.21686, 1079.00000,   0.85773,   3.78653, -10.07718,  22.01634,  21.74693,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.22098, 1080.00000,   0.85768,   3.78682, -10.07697,  22.01599,  21.74660,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.22530, 1081.00000,   0.85762,   3.78694, -10.07686,  22.01583,  21.74646,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.22939, 1082.00000,   0.85748,   3.78722, -10.07675,  22.01550,  21.74620,   0.00000,   0.00000,  -0.02834,  -0.25731,   0.10319, 499.54555, 713.89451,   9.89681, 545.43184, 529.75824,   0.00000,   0.00000, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.23354, 1083.00000,   0.85746,   3.78724, -10.07664,  22.01543,  21.74614,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.23772, 1084.00000,   0.85737,   3.78747, -10.07654,  22.01517,  21.74591,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.24197, 1085.00000,   0.85726,   3.78739, -10.07656,  22.01522,  21.74602,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.24607, 1086.00000,   0.85752,   3.78759, -10.07645,  22.01507,  21.74574,   0.00000,   0.00000,  -0.02897,  -0.26381,   0.11045, 499.56707, 714.06922,   9.88955, 545.58296, 529.93065,   0.00000,   0.00000, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.25022, 1087.00000,   0.85743,   3.78764, -10.07647,  22.01501,  21.74572,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.25440, 1088.00000,   0.85741,   3.78774, -10.07640,  22.01489,  21.74561,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.25853, 1089.00000,   0.85753,   3.78792, -10.07626,  22.01471,  21.74537,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.26263, 1090.00000,   0.85740,   3.78798, -10.07620,  22.01460,  21.74532,   0.00000,   0.00000,  -0.02779,  -0.26794,   0.11583, 499.52680, 714.18016,   9.88417, 545.70071, 530.02288,   0.00000,   0.00000, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.26692, 1091.00000,   0.85748,   3.78800, -10.07610,  22.01456,  21.74524,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.27097, 1092.00000,   0.85739,   3.78793, -10.07607,  22.01458,  21.74531,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.27529, 1093.00000,   0.85733,   3.78800, -10.07596,  22.01447,  21.74521,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.27941, 1094.00000,   0.85731,   3.78804, -10.07586,  22.01438,  21.74514,   0.00000,   0.00000,  -0.02269,  -0.27324,   0.11926, 499.35173, 714.32239,   9.88074, 545.90156, 530.10168,   0.00000,   0.00000, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.28347, 1095.00000,   0.85736,   3.78806, -10.07569,  22.01431,  21.74504,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.28779, 1096.00000,   0.85724,   3.78824, -10.07546,  22.01403,  21.74481,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.29189, 1097.00000,   0.85714,   3.78814, -10.07529,  22.01403,  21.74486,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.29599, 1098.00000,   0.85702,   3.78818, -10.07508,  22.01388,  21.74477,   0.00000,   0.00000,  -0.01454,  -0.27687,   0.12167, 499.07179, 714.42013,   9.87833, 546.10415, 530.10495,   0.00000,   0.00000, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.30024, 1099.00000,   0.85679,   3.78809, -10.07495,  22.01384,  21.74483,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.30447, 1100.00000,   0.85668,   3.78805, -10.07475,  22.01376,  21.74481,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.30863, 1101.00000,   0.85638,   3.78814, -10.07450,  22.01350,  21.74469,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.31280, 1102.00000,   0.85617,   3.78831, -10.07422,  22.01319,  21.74447,   0.00000,   0.00000,  -0.00695,  -0.27728,   0.12428, 498.81107, 714.43095,   9.87572, 546.21957, 530.03211,   0.00000,   0.00000, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.31686, 1103.00000,   0.85608,   3.78827, -10.07405,  22.01313,  21.74446,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.32106, 1104.00000,   0.85574,   3.78823, -10.07392,  22.01302,  21.74451,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.32515, 1105.00000,   0.85521,   3.78826, -10.07382,  22.01280,  21.74454,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.32943, 1106.00000,   0.85492,   3.78840, -10.07361,  22.01252,  21.74439,   0.00000,   0.00000,   0.00048,  -0.27829,   0.12681, 498.55596, 714.45816,   9.87319, 546.34780, 529.97671,   0.00000,   0.00000, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.33349, 1107.00000,   0.85460,   3.78838, -10.07353,  22.01243,  21.74445,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.33759, 1108.00000,   0.85422,   3.78834, -10.07347,  22.01233,  21.74453,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.34186, 1109.00000,   0.85394,   3.78822, -10.07349,  22.01236,  21.74470,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.34602, 1110.00000,   0.85345,   3.78834, -10.07351,  22.01213,  21.74470,   0.00000,   0.00000,   0.00483,  -0.27993,   0.12970, 498.40678, 714.50239,   9.87030, 546.44871, 529.97122,   0.00000,   0.00000, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.35015, 1111.00000,   0.85317,   3.78842, -10.07355,  22.01201,  21.74471,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.35435, 1112.00000,   0.85280,   3.78838, -10.07368,  22.01199,  21.74487,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.35853, 1113.00000,   0.85228,   3.78829, -10.07383,  22.01198,  21.74512,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.36260, 1114.00000,   0.85221,   3.78845, -10.07386,  22.01183,  21.74500,   0.00000,   0.00000,   0.00598,  -0.28312,   0.13381, 498.36723, 714.58789,   9.86619, 546.54291, 530.03973,   0.00000,   0.00000, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.36690, 1115.00000,   0.85176,   3.78848, -10.07392,  22.01171,  21.74509,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.37100, 1116.00000,   0.85134,   3.78856, -10.07403,  22.01156,  21.74514,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.37508, 1117.00000,   0.85097,   3.78867, -10.07406,  22.01137,  21.74513,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.37942, 1118.00000,   0.85063,   3.78881, -10.07409,  22.01117,  21.74509,   0.00000,   0.00000,   0.00468,  -0.28409,   0.13788, 498.41180, 714.61399,   9.86212, 546.54869, 530.07863,   0.00000,   0.00000, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.38351, 1119.00000,   0.85023,   3.78903, -10.07404,  22.01085,  21.74495,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.38761, 1120.00000,   0.84985,   3.78915, -10.07410,  22.01066,  21.74495,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.39184, 1121.00000,   0.84954,   3.78930, -10.07409,  22.01044,  21.74488,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.39600, 1122.00000,   0.84899,   3.78948, -10.07413,  22.01015,  21.74484,   0.00000,   0.00000,  -0.00070,  -0.28506,   0.14267, 498.59650, 714.64023,   9.85733, 546.49782, 530.16222,   0.00000,   0.00000, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.40026, 1123.00000,   0.84862,   3.78956, -10.07421,  22.01001,  21.74488,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.40440, 1124.00000,   0.84813,   3.78971, -10.07426,  22.00976,  21.74486,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.40849, 1125.00000,   0.84770,   3.79016, -10.07425,  22.00925,  21.74454,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.41261, 1126.00000,   0.84744,   3.79049, -10.07409,  22.00882,  21.74423,   0.00000,   0.00000,  -0.00587,  -0.28450,   0.14664, 498.77403, 714.62517,   9.85336, 546.41215, 530.20443,   0.00000,   0.00000, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.41695, 1127.00000,   0.84678,   3.79059, -10.07408,  22.00854,  21.74427,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.42105, 1128.00000,   0.84630,   3.79075, -10.07399,  22.00824,  21.74420,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.42517, 1129.00000,   0.84565,   3.79086, -10.07393,  22.00794,  21.74420,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.42942, 1130.00000,   0.84503,   3.79103, -10.07387,  22.00759,  21.74415,   0.00000,   0.00000,  -0.01833,  -0.27936,   0.14812, 499.20178, 714.48707,   9.85188, 546.11279, 530.20986,   0.00000,   0.00000, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.43349, 1131.00000,   0.84473,   3.79109, -10.07384,  22.00745,  21.74415,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.43766, 1132.00000,   0.84409,   3.79132, -10.07376,  22.00704,  21.74404,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.44192, 1133.00000,   0.84359,   3.79152, -10.07373,  22.00672,  21.74395,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.44607, 1134.00000,   0.84315,   3.79128, -10.07383,  22.00684,  21.74429,   0.00000,   0.00000,  -0.03018,  -0.21659,   0.11520, 499.60857, 712.80030,   9.88480, 544.40566, 528.74191,   0.00000,   0.00000, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.45014, 1135.00000,   0.84245,   3.79124, -10.07389,  22.00671,  21.74449,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.45437, 1136.00000,   0.84209,   3.79116, -10.07390,  22.00669,  21.74465,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.45846, 1137.00000,   0.84159,   3.79111, -10.07386,  22.00658,  21.74477,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.46267, 1138.00000,   0.84112,   3.79111, -10.07378,  22.00641,  21.74484,   0.00000,   0.00000,  -0.03667,   0.13002,  -0.07241, 499.83137, 703.48590,  10.07241, 535.81032, 520.00105,   0.00000,   0.00000, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.46690, 1139.00000,   0.84073,   3.79109, -10.07361,  22.00626,  21.74486,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.47099, 1140.00000,   0.84029,   3.79130, -10.07339,  22.00587,  21.74468,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.47511, 1141.00000,   0.83988,   3.79137, -10.07315,  22.00560,  21.74460,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.47945, 1142.00000,   0.83966,   3.79146, -10.07292,  22.00537,  21.74448,   0.00000,   0.00000,   0.06741,   0.87269,  -0.46036, 496.25814, 683.52835,  10.46036, 519.21020, 499.98076,   0.00000,   0.00000, 
  1.00000,   1.00000,   4.00000,   1.00000,   0.48351, 1143.00000,   0.83948,   3.79160, -10.07261,  22.00507,  21.74426,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
