trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   3.00000,   1.00000,   0.01615, 1364.00000,  -0.15428,   3.60027, -10.82797,  22.76403,  22.78267,   0.00000,   0.00000,  -0.00017,   0.00010,   0.00060, 508.54618, 722.97319,   9.99940, 534.44949, 521.92336,   0.00000,   0.00000, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.03292, 1372.00000,  -0.15390,   3.59968, -10.82658,  22.76405,  22.78251,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.05951, 1378.00000,  -0.15337,   3.59925, -10.82561,  22.76415,  22.78236,   0.00000,   0.00000,  -0.00015,   0.00013,   0.00061, 508.54548, 722.97250,   9.99939, 534.44914, 521.92248,   0.00000,   0.00000, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.07700, 1382.00000,  -0.15241,   3.59869, -10.82517,  22.76468,  22.78244,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.07855, 1383.00000,  -0.15210,   3.59871, -10.82501,  22.76467,  22.78229,   0.00000,   0.00000,   0.00062,   0.00027,   0.00039, 508.51986, 722.96863,   9.99961, 534.45582, 521.91069,   0.00000,   0.00000, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.08189, 1384.00000,  -0.15218,   3.59880, -10.82490,  22.76453,  22.78219,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.08613, 1385.00000,  -0.15202,   3.59870, -10.82487,  22.76464,  22.78222,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.09020, 1386.00000,  -0.15199,   3.59874, -10.82481,  22.76459,  22.78216,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.09505, 1387.00000,  -0.15158,   3.59877, -10.82473,  22.76462,  22.78199,   0.00000,   0.00000,   0.00152,   0.00045,   0.00030, 508.48980, 722.96396,   9.99970, 534.46355, 521.89673,   0.00000,   0.00000, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.09854, 1388.00000,  -0.15162,   3.59871, -10.82467,  22.76464,  22.78203,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.10270, 1389.00000,  -0.15157,   3.59866, -10.82461,  22.76468,  22.78205,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.10679, 1390.00000,  -0.15152,   3.59851, -10.82460,  22.76481,  22.78216,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.11153, 1391.00000,  -0.15139,   3.59847, -10.82456,  22.76485,  22.78214,   0.00000,   0.00000,   0.00217,   0.00030,   0.00049, 508.46828, 722.96791,   9.99951, 534.47577, 521.89366,   0.00000,   0.00000, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.11519, 1392.00000,  -0.15141,   3.59839, -10.82455,  22.76492,  22.78221,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.11935, 1393.00000,  -0.15136,   3.59836, -10.82454,  22.76496,  22.78223,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.12360, 1394.00000,  -0.15106,   3.59828, -10.82455,  22.76510,  22.78223,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.12809, 1395.00000,  -0.15096,   3.59833, -10.82447,  22.76504,  22.78212,   0.00000,   0.00000,   0.00158,   0.00014,   0.00094, 508.48797, 722.97213,   9.99906, 534.47177, 521.90390,   0.00000,   0.00000, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.13186, 1396.00000,  -0.15105,   3.59821, -10.82446,  22.76513,  22.78225,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.13610, 1397.00000,  -0.15120,   3.59828, -10.82438,  22.76500,  22.78219,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.14015, 1398.00000,  -0.15121,   3.59821, -10.82432,  22.76503,  22.78223,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.14450, 1399.00000,  -0.15118,   3.59817, -10.82427,  22.76506,  22.78224,   0.00000,   0.00000,  -0.00011,   0.00012,   0.00107, 508.54427, 722.97278,   9.99893, 534.44988, 521.92237,   0.00000,   0.00000, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.14865, 1400.00000,  -0.15113,   3.59817, -10.82422,  22.76505,  22.78221,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   3.00000,   1.00000,   0.15268, 1401.00000,  -0.15131,   3.59826, -10.82418,  22.76491,  22.78215,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
