trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   1.00000,   9.00000,   1.00000,   0.01631, 1263.00000,  -0.08195,   3.54861, -10.84463,  22.75421,  22.86183,   0.00000,   0.00000,   0.00064,   0.00001,  -0.00018, 505.23674, 702.97193,  10.00018, 528.38561, 512.67923,   0.00000,   0.00000, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.03335, 1271.00000,  -0.07970,   3.54960, -10.83512,  22.74988,  22.85645,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.06017, 1277.00000,  -0.07980,   3.55096, -10.83064,  22.74681,  22.85341,   0.00000,   0.00000,   0.00160,  -0.00012,   0.00023, 505.20491, 702.97554,   9.99977, 528.40208, 512.67291,   0.00000,   0.00000, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.07786, 1281.00000,  -0.08098,   3.55094, -10.82758,  22.74530,  22.85244,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.07954, 1282.00000,  -0.08096,   3.55079, -10.82672,  22.74508,  22.85221,   0.00000,   0.00000,   0.00321,  -0.00029,  -0.00004, 505.15125, 702.98005,  10.00004, 528.42841, 512.66075,   0.00000,   0.00000, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.08233, 1283.00000,  -0.08164,   3.55079, -10.82590,  22.74459,  22.85203,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.08654, 1284.00000,  -0.08184,   3.55044, -10.82524,  22.74458,  22.85211,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.09075, 1285.00000,  -0.08227,   3.55019, -10.82445,  22.74438,  22.85210,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.09487, 1286.00000,  -0.08247,   3.55035, -10.82371,  22.74390,  22.85170,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.09910, 1287.00000,  -0.08271,   3.54991, -10.82318,  22.74401,  22.85192,   0.00000,   0.00000,   0.00481,  -0.00082,  -0.00078, 505.09824, 702.99391,  10.00078, 528.46298, 512.65769,   0.00000,   0.00000, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.10321, 1288.00000,  -0.08306,   3.54980, -10.82269,  22.74383,  22.85190,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.10733, 1289.00000,  -0.08326,   3.54954, -10.82238,  22.74389,  22.85205,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.11160, 1290.00000,  -0.08351,   3.54960, -10.82205,  22.74364,  22.85192,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.11572, 1291.00000,  -0.08367,   3.54968, -10.82185,  22.74345,  22.85180,   0.00000,   0.00000,   0.00750,  -0.00205,  -0.00189, 505.00924, 703.02625,  10.00189, 528.52929, 512.66122,   0.00000,   0.00000, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.11981, 1292.00000,  -0.08381,   3.54967, -10.82171,  22.74337,  22.85179,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.12405, 1293.00000,  -0.08421,   3.54966, -10.82162,  22.74325,  22.85185,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.12819, 1294.00000,  -0.08430,   3.54964, -10.82152,  22.74321,  22.85185,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.13230, 1295.00000,  -0.08450,   3.54968, -10.82140,  22.74309,  22.85181,   0.00000,   0.00000,   0.01055,  -0.00360,  -0.00205, 504.90803, 703.06722,  10.00205, 528.60852, 512.66923,   0.00000,   0.00000, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.13660, 1296.00000,  -0.08459,   3.54977, -10.82124,  22.74292,  22.85169,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.14067, 1297.00000,  -0.08511,   3.54998, -10.82100,  22.74252,  22.85153,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.14479, 1298.00000,  -0.08528,   3.54983, -10.82090,  22.74258,  22.85167,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.14909, 1299.00000,  -0.08548,   3.54971, -10.82071,  22.74257,  22.85174,   0.00000,   0.00000,   0.01325,  -0.00500,  -0.00299, 504.81840, 703.10429,  10.00299, 528.67940, 512.67710,   0.00000,   0.00000, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.15316, 1300.00000,  -0.08572,   3.54972, -10.82050,  22.74242,  22.85171,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.15733, 1301.00000,  -0.08587,   3.54969, -10.82031,  22.74233,  22.85168,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.16158, 1302.00000,  -0.08614,   3.54941, -10.82023,  22.74249,  22.85196,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.16572, 1303.00000,  -0.08644,   3.54909, -10.82010,  22.74264,  22.85226,   0.00000,   0.00000,   0.01374,  -0.00579,  -0.00286, 504.80224, 703.12515,  10.00286, 528.70509, 512.69201,   0.00000,   0.00000, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.16983, 1304.00000,  -0.08685,   3.54877, -10.82002,  22.74281,  22.85261,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.17406, 1305.00000,  -0.08689,   3.54848, -10.81993,  22.74302,  22.85283,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.17820, 1306.00000,  -0.08724,   3.54841, -10.81990,  22.74300,  22.85297,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.18235, 1307.00000,  -0.08745,   3.54813, -10.81996,  22.74322,  22.85329,   0.00000,   0.00000,   0.01236,  -0.00631,  -0.00246, 504.84777, 703.13871,  10.00246, 528.69855, 512.71885,   0.00000,   0.00000, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.18654, 1308.00000,  -0.08725,   3.54790, -10.82005,  22.74350,  22.85348,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.19069, 1309.00000,  -0.08732,   3.54788, -10.82003,  22.74350,  22.85351,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.19484, 1310.00000,  -0.08743,   3.54794, -10.81995,  22.74339,  22.85345,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.19913, 1311.00000,  -0.08735,   3.54766, -10.81996,  22.74366,  22.85368,   0.00000,   0.00000,   0.00855,  -0.00729,  -0.00051, 504.97439, 703.16452,  10.00051, 528.66957, 512.78218,   0.00000,   0.00000, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.20326, 1312.00000,  -0.08727,   3.54744, -10.81995,  22.74386,  22.85384,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.20731, 1313.00000,  -0.08737,   3.54731, -10.81982,  22.74390,  22.85392,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.21157, 1314.00000,  -0.08723,   3.54707, -10.81963,  22.74407,  22.85402,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.21568, 1315.00000,  -0.08743,   3.54664, -10.81935,  22.74429,  22.85434,   0.00000,   0.00000,   0.00804,  -0.00731,  -0.00108, 504.99116, 703.16507,  10.00108, 528.66312, 512.78783,   0.00000,   0.00000, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.21992, 1316.00000,  -0.08748,   3.54631, -10.81890,  22.74438,  22.85445,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.22406, 1317.00000,  -0.08775,   3.54613, -10.81837,  22.74427,  22.85445,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   9.00000,   1.00000,   0.22817, 1318.00000,  -0.08791,   3.54569, -10.81779,  22.74438,  22.85464,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
