trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   6.00000,   1.00000,   0.01610, 1132.00000,  -0.44105,   3.68038,  -9.84022,  21.45437,  21.73680,   0.00000,   0.00000,   0.00578,  -0.00017,  -0.02182, 494.72936, 706.98446,  10.02182, 539.86382, 522.31053,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.03265, 1139.00000,  -0.43845,   3.68071,  -9.84014,  21.45460,  21.73579,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.05889, 1146.00000,  -0.43390,   3.68024,  -9.84066,  21.45620,  21.73521,   0.00000,   0.00000,   0.00865,  -0.00042,  -0.03490, 494.63107, 706.99121,  10.03490, 539.91045, 522.28556,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.07626, 1150.00000,  -0.43022,   3.67954,  -9.84383,  21.45886,  21.73611,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.07865, 1151.00000,  -0.42914,   3.67946,  -9.84516,  21.45968,  21.73641,   0.00000,   0.00000,   0.00934,  -0.00085,  -0.04655, 494.60751, 707.00270,  10.04655, 539.93062, 522.28894,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.08280, 1152.00000,  -0.42793,   3.67938,  -9.84692,  21.46070,  21.73685,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.08700, 1153.00000,  -0.42668,   3.67955,  -9.84898,  21.46162,  21.73718,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.09113, 1154.00000,  -0.42536,   3.67955,  -9.85104,  21.46271,  21.73764,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.09528, 1155.00000,  -0.42406,   3.67977,  -9.85312,  21.46361,  21.73791,   0.00000,   0.00000,   0.00864,  -0.00137,  -0.05616, 494.63159, 707.01674,  10.05616, 539.93350, 522.30993,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.09951, 1156.00000,  -0.42216,   3.67999,  -9.85676,  21.46523,  21.73864,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.10359, 1157.00000,  -0.41958,   3.68050,  -9.86175,  21.46728,  21.73946,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.10776, 1158.00000,  -0.41744,   3.68124,  -9.86609,  21.46878,  21.73995,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.11187, 1159.00000,  -0.41501,   3.68191,  -9.87091,  21.47059,  21.74061,   0.00000,   0.00000,   0.00599,  -0.00212,  -0.06127, 494.72241, 707.03672,  10.06127, 539.91431, 522.35785,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.11605, 1160.00000,  -0.41282,   3.68290,  -9.87361,  21.47123,  21.74022,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.12024, 1161.00000,  -0.41170,   3.68408,  -9.87643,  21.47152,  21.73999,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.12449, 1162.00000,  -0.40913,   3.68485,  -9.88031,  21.47290,  21.74016,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.12866, 1163.00000,  -0.40751,   3.68527,  -9.88383,  21.47425,  21.74074,   0.00000,   0.00000,   0.00354,  -0.00249,  -0.06335, 494.80616, 707.04674,  10.06335, 539.88897, 522.39407,   0.00000,   0.00000, 
  1.00000,   2.00000,   6.00000,   1.00000,   0.13285, 1164.00000,  -0.40644,   3.68590,  -9.88597,  21.47476,  21.74075,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
