trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   1.00000,   6.00000,   1.00000,   0.01619, 1112.00000,  -0.24049,   3.67919, -11.35710,  22.29445,  22.89479,   0.00000,   0.00000,   0.00248,   0.00034,   0.00251, 507.87476, 713.95522,   9.99749, 533.27138, 519.49249,   0.00000,   0.00000, 
  1.00000,   1.00000,   6.00000,   1.00000,   0.03316, 1120.00000,  -0.24083,   3.67932, -11.35740,  22.29439,  22.89489,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   6.00000,   1.00000,   0.05972, 1126.00000,  -0.24165,   3.67928, -11.35699,  22.29405,  22.89495,   0.00000,   0.00000,   0.00266,   0.00039,   0.00378, 507.86846, 713.95406,   9.99622, 533.27301, 519.48944,   0.00000,   0.00000, 
  1.00000,   1.00000,   6.00000,   1.00000,   0.07736, 1131.00000,  -0.24330,   3.67927, -11.35752,  22.29391,  22.89561,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   6.00000,   1.00000,   0.08120, 1132.00000,  -0.24383,   3.67936, -11.35774,  22.29381,  22.89576,   0.00000,   0.00000,   0.00324,   0.00112,   0.00405, 507.84855, 713.93449,   9.99595, 533.26373, 519.46466,   0.00000,   0.00000, 
  1.00000,   1.00000,   6.00000,   1.00000,   0.08533, 1133.00000,  -0.24421,   3.67946, -11.35793,  22.29372,  22.89586,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   6.00000,   1.00000,   0.08960, 1134.00000,  -0.24449,   3.67957, -11.35804,  22.29361,  22.89588,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   6.00000,   1.00000,   0.09375, 1135.00000,  -0.24503,   3.67950, -11.35815,  22.29360,  22.89613,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   6.00000,   1.00000,   0.09789, 1136.00000,  -0.24522,   3.67945, -11.35826,  22.29366,  22.89627,   0.00000,   0.00000,   0.00396,   0.00110,   0.00413, 507.82398, 713.93516,   9.99587, 533.27475, 519.45769,   0.00000,   0.00000, 
  1.00000,   1.00000,   6.00000,   1.00000,   0.10212, 1137.00000,  -0.24586,   3.67959, -11.35820,  22.29335,  22.89628,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   6.00000,   1.00000,   0.10627, 1138.00000,  -0.24605,   3.67965, -11.35811,  22.29322,  22.89624,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
