trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   1.00000,   3.00000,   1.00000,   0.01620, 1038.00000,  -0.20842,   3.70205, -11.04407,  22.66972,  22.57693,   0.00000,   0.00000,   0.00113,  -0.00004,   0.00085, 506.19574, 702.95959,   9.99915, 523.84429, 514.86532,   0.00000,   0.00000, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.03297, 1045.00000,  -0.20746,   3.70225, -11.04335,  22.66945,  22.57621,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.05957, 1052.00000,  -0.20577,   3.70237, -11.04297,  22.66955,  22.57552,   0.00000,   0.00000,   0.00382,  -0.00042,   0.00044, 506.10647, 702.96970,   9.99956, 523.89077, 514.84752,   0.00000,   0.00000, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.07719, 1056.00000,  -0.20474,   3.70268, -11.04293,  22.66949,  22.57498,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.07986, 1057.00000,  -0.20468,   3.70266, -11.04299,  22.66955,  22.57502,   0.00000,   0.00000,   0.00604,  -0.00107,   0.00014, 506.03264, 702.98680,   9.99986, 523.93715, 514.84112,   0.00000,   0.00000, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.08392, 1058.00000,  -0.20461,   3.70280, -11.04303,  22.66946,  22.57490,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.08820, 1059.00000,  -0.20423,   3.70279, -11.04307,  22.66957,  22.57483,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.09239, 1060.00000,  -0.20441,   3.70271, -11.04316,  22.66963,  22.57498,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.09652, 1061.00000,  -0.20433,   3.70272, -11.04322,  22.66967,  22.57498,   0.00000,   0.00000,   0.00710,  -0.00183,   0.00022, 505.99736, 703.00676,   9.99978, 523.97003, 514.84928,   0.00000,   0.00000, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.10067, 1062.00000,  -0.20414,   3.70286, -11.04331,  22.66962,  22.57485,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.10485, 1063.00000,  -0.20437,   3.70293, -11.04333,  22.66952,  22.57485,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.10897, 1064.00000,  -0.20433,   3.70292, -11.04342,  22.66957,  22.57489,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.11324, 1065.00000,  -0.20422,   3.70297, -11.04353,  22.66960,  22.57487,   0.00000,   0.00000,   0.00645,  -0.00260,   0.00063, 506.01898, 703.02702,   9.99937, 523.97940, 514.87521,   0.00000,   0.00000, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.11735, 1066.00000,  -0.20432,   3.70292, -11.04360,  22.66965,  22.57496,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.12146, 1067.00000,  -0.20443,   3.70300, -11.04365,  22.66958,  22.57495,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.12567, 1068.00000,  -0.20433,   3.70302, -11.04372,  22.66961,  22.57493,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.12985, 1069.00000,  -0.20414,   3.70306, -11.04376,  22.66964,  22.57487,   0.00000,   0.00000,   0.00652,  -0.00367,   0.00149, 506.01654, 703.05528,   9.99851, 524.00609, 514.90135,   0.00000,   0.00000, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.13391, 1070.00000,  -0.20418,   3.70300, -11.04382,  22.66970,  22.57495,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.13824, 1071.00000,  -0.20436,   3.70310, -11.04384,  22.66959,  22.57492,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.14229, 1072.00000,  -0.20437,   3.70309, -11.04390,  22.66961,  22.57495,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.14645, 1073.00000,  -0.20436,   3.70309, -11.04396,  22.66965,  22.57498,   0.00000,   0.00000,   0.00857,  -0.00433,   0.00205, 505.94863, 703.07262,   9.99795, 524.05023, 514.89702,   0.00000,   0.00000, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.15069, 1074.00000,  -0.20441,   3.70311, -11.04401,  22.66964,  22.57500,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.15488, 1075.00000,  -0.20447,   3.70315, -11.04402,  22.66959,  22.57498,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.15897, 1076.00000,  -0.20443,   3.70311, -11.04406,  22.66966,  22.57503,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.16324, 1077.00000,  -0.20456,   3.70313, -11.04410,  22.66963,  22.57506,   0.00000,   0.00000,   0.01205,  -0.00480,   0.00191, 505.83268, 703.08486,   9.99809, 524.10982, 514.87311,   0.00000,   0.00000, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.16730, 1078.00000,  -0.20463,   3.70321, -11.04409,  22.66953,  22.57500,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.17140, 1079.00000,  -0.20465,   3.70320, -11.04412,  22.66955,  22.57503,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.17567, 1080.00000,  -0.20484,   3.70326, -11.04412,  22.66946,  22.57502,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.17984, 1081.00000,  -0.20479,   3.70326, -11.04412,  22.66947,  22.57501,   0.00000,   0.00000,   0.01495,  -0.00460,   0.00199, 505.73647, 703.07972,   9.99801, 524.14540, 514.83874,   0.00000,   0.00000, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.18390, 1082.00000,  -0.20486,   3.70319, -11.04413,  22.66952,  22.57509,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.18819, 1083.00000,  -0.20476,   3.70306, -11.04415,  22.66967,  22.57519,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.19229, 1084.00000,  -0.20491,   3.70313, -11.04411,  22.66956,  22.57515,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.19644, 1085.00000,  -0.20494,   3.70307, -11.04408,  22.66958,  22.57519,   0.00000,   0.00000,   0.01594,  -0.00463,   0.00277, 505.70353, 703.08043,   9.99723, 524.15982, 514.82932,   0.00000,   0.00000, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.20067, 1086.00000,  -0.20507,   3.70305, -11.04402,  22.66955,  22.57522,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.20477, 1087.00000,  -0.20511,   3.70306, -11.04394,  22.66950,  22.57518,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.20897, 1088.00000,  -0.20515,   3.70311, -11.04381,  22.66939,  22.57509,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.21323, 1089.00000,  -0.20530,   3.70302, -11.04371,  22.66940,  22.57517,   0.00000,   0.00000,   0.01599,  -0.00469,   0.00391, 505.70163, 703.08207,   9.99609, 524.16211, 514.83030,   0.00000,   0.00000, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.21735, 1090.00000,  -0.20532,   3.70305, -11.04360,  22.66932,  22.57510,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.22148, 1091.00000,  -0.20562,   3.70298, -11.04349,  22.66927,  22.57519,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   1.00000,   3.00000,   1.00000,   0.22568, 1092.00000,  -0.20564,   3.70311, -11.04333,  22.66908,  22.57501,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
