trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2
  1.00000,   2.00000,   5.00000,   1.00000,   0.19499, 1315.00000,  -0.32520,   3.56227, -10.94820,  22.80906,  22.90699,   0.00000,   0.00000,   0.02240,   0.00086,   0.00621, 507.79391, 722.95303,   9.99379, 534.73191, 521.66611,   0.00000,   0.00000, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.19911, 1316.00000,  -0.32523,   3.56231, -10.94739,  22.80867,  22.90662,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.20327, 1317.00000,  -0.32517,   3.56223, -10.94657,  22.80842,  22.90634,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.20753, 1318.00000,  -0.32543,   3.56215, -10.94552,  22.80800,  22.90603,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.21169, 1319.00000,  -0.32540,   3.56200, -10.94439,  22.80766,  22.90568,   0.00000,   0.00000,   0.02351,   0.00057,   0.00631, 507.75689, 722.96080,   9.99369, 534.75387, 521.66179,   0.00000,   0.00000, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.21573, 1320.00000,  -0.32502,   3.56192, -10.94302,  22.80725,  22.90508,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.21997, 1321.00000,  -0.32507,   3.56148, -10.94156,  22.80701,  22.90486,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.22413, 1322.00000,  -0.32462,   3.56110, -10.93987,  22.80674,  22.90438,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.22831, 1323.00000,  -0.32463,   3.56067, -10.93800,  22.80634,  22.90397,   0.00000,   0.00000,   0.02403,   0.00018,   0.00726, 507.73934, 722.97124,   9.99274, 534.77046, 521.66616,   0.00000,   0.00000, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.23248, 1324.00000,  -0.32429,   3.56006, -10.93606,  22.80614,  22.90361,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.23663, 1325.00000,  -0.32399,   3.55949, -10.93390,  22.80581,  22.90313,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.24077, 1326.00000,  -0.32342,   3.55841, -10.93177,  22.80599,  22.90304,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.24500, 1327.00000,  -0.32315,   3.55783, -10.92931,  22.80554,  22.90245,   0.00000,   0.00000,   0.02258,  -0.00017,   0.00925, 507.78788, 722.98057,   9.99075, 534.75956, 521.69034,   0.00000,   0.00000, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.24918, 1328.00000,  -0.32272,   3.55719, -10.92676,  22.80514,  22.90184,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.25325, 1329.00000,  -0.32215,   3.55627, -10.92430,  22.80506,  22.90148,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.25749, 1330.00000,  -0.32185,   3.55567, -10.92159,  22.80452,  22.90079,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.26160, 1331.00000,  -0.32146,   3.55520, -10.91883,  22.80387,  22.89995,   0.00000,   0.00000,   0.01384,  -0.00034,   0.00889, 508.07917, 722.98507,   9.99111, 534.64707, 521.78669,   0.00000,   0.00000, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.26572, 1332.00000,  -0.32121,   3.55457, -10.91607,  22.80333,  22.89929,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.26996, 1333.00000,  -0.32092,   3.55422, -10.91325,  22.80253,  22.89835,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.27417, 1334.00000,  -0.32051,   3.55387, -10.91050,  22.80179,  22.89740,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.27829, 1335.00000,  -0.32032,   3.55343, -10.90777,  22.80108,  22.89660,   0.00000,   0.00000,  -0.01676,  -0.00010,  -0.01480, 509.09927, 722.97865,  10.01480, 534.23385, 522.10424,   0.00000,   0.00000, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.28252, 1336.00000,  -0.32014,   3.55320, -10.90509,  22.80022,  22.89564,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.28667, 1337.00000,  -0.31989,   3.55315, -10.90252,  22.79924,  22.89454,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.29073, 1338.00000,  -0.31976,   3.55266, -10.90013,  22.79871,  22.89394,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.29499, 1339.00000,  -0.31938,   3.55253, -10.89780,  22.79794,  22.89299,   0.00000,   0.00000,  -0.06671,   0.02661,  -0.13626, 510.76494, 722.26237,  10.13626, 532.91455, 521.95820,   0.00000,   0.00000, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.29917, 1340.00000,  -0.31915,   3.55231, -10.89558,  22.79726,  22.89220,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.30324, 1341.00000,  -0.31848,   3.55221, -10.89356,  22.79666,  22.89128,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.30748, 1342.00000,  -0.31770,   3.55208, -10.89167,  22.79616,  22.89042,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.31178, 1343.00000,  -0.31684,   3.55205, -10.88989,  22.79564,  22.88949,   0.00000,   0.00000,  -0.09802,   0.28514,  -0.45391, 511.80852, 715.32903,  10.45391, 526.13853, 515.73821,   0.00000,   0.00000, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.31572, 1344.00000,  -0.31584,   3.55155, -10.88838,  22.79567,  22.88905,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.32004, 1345.00000,  -0.31477,   3.55148, -10.88690,  22.79536,  22.88825,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.32411, 1346.00000,  -0.31342,   3.55152, -10.88551,  22.79505,  22.88730,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.32827, 1347.00000,  -0.31244,   3.55124, -10.88448,  22.79508,  22.88688,   0.00000,   0.00000,  -0.32168,   1.14260,  -0.94231, 519.26571, 692.33387,  10.94231, 502.08445, 496.66442,   0.00000,   0.00000, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.33246, 1348.00000,  -0.31095,   3.55094, -10.88367,  22.79534,  22.88644,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.33666, 1349.00000,  -0.30925,   3.55108, -10.88277,  22.79522,  22.88554,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.34072, 1350.00000,  -0.30777,   3.55118, -10.88179,  22.79506,  22.88468,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.34499, 1351.00000,  -0.30585,   3.55098, -10.88089,  22.79528,  22.88402,   0.00000,   0.00000,  -0.64043,   2.48469,  -1.50699, 529.89301, 656.34213,  11.50699, 464.89102, 467.33926,   0.00000,   0.00000, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.34910, 1352.00000,  -0.30410,   3.55085, -10.88002,  22.79542,  22.88335,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.35325, 1353.00000,  -0.30266,   3.55066, -10.87912,  22.79554,  22.88280,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.35754, 1354.00000,  -0.30102,   3.55031, -10.87816,  22.79581,  22.88230,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.36161, 1355.00000,  -0.29962,   3.55030, -10.87716,  22.79571,  22.88156,   0.00000,   0.00000,  -1.16630,   4.28603,  -2.06483, 547.42569, 608.03394,  12.06483, 413.67456, 431.52712,   0.00000,   0.00000, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.36576, 1356.00000,  -0.29813,   3.55015, -10.87614,  22.79575,  22.88091,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.37000, 1357.00000,  -0.29704,   3.54977, -10.87522,  22.79595,  22.88060,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.37422, 1358.00000,  -0.29570,   3.54979, -10.87413,  22.79578,  22.87980,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.37825, 1359.00000,  -0.29463,   3.54969, -10.87314,  22.79570,  22.87922,   0.00000,   0.00000,  -1.80585,   6.42540,  -2.57214, 568.74876, 550.66095,  12.57214, 352.69593, 393.79258,   0.00000,   0.00000, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.38246, 1360.00000,  -0.29339,   3.54954, -10.87224,  22.79573,  22.87868,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.38664, 1361.00000,  -0.29228,   3.54920, -10.87141,  22.79593,  22.87836,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.39072, 1362.00000,  -0.29082,   3.54934, -10.87036,  22.79570,  22.87745,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.39498, 1363.00000,  -0.28926,   3.54923, -10.86937,  22.79573,  22.87676,   0.00000,   0.00000,  -2.46521,   8.63444,  -2.99983, 590.73220, 491.41928,  12.99983, 289.84782, 361.60885,   0.00000,   0.00000, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.39911, 1364.00000,  -0.28794,   3.54890, -10.86846,  22.79594,  22.87635,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.40326, 1365.00000,  -0.28664,   3.54867, -10.86772,  22.79613,  22.87593,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.40754, 1366.00000,  -0.28550,   3.54834, -10.86718,  22.79645,  22.87573,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.41167, 1367.00000,  -0.28428,   3.54789, -10.86672,  22.79692,  22.87563,   0.00000,   0.00000,  -3.10701,  10.67876,  -3.41360, 612.13027, 436.59511,  13.41360, 231.34893, 340.50406,   0.00000,   0.00000, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.41571, 1368.00000,  -0.28321,   3.54784, -10.86623,  22.79701,  22.87522,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.42000, 1369.00000,  -0.28242,   3.54746, -10.86584,  22.79736,  22.87520,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.42410, 1370.00000,  -0.28148,   3.54722, -10.86527,  22.79754,  22.87495,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.42829, 1371.00000,  -0.28063,   3.54718, -10.86466,  22.79751,  22.87452,   0.00000,   0.00000,  -3.68310,  12.50095,  -3.92275, 631.33725, 387.72788,  13.92275, 179.33336, 329.62307,   0.00000,   0.00000, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.43250, 1372.00000,  -0.27987,   3.54698, -10.86405,  22.79761,  22.87427,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.43663, 1373.00000,  -0.27967,   3.54696, -10.86341,  22.79740,  22.87397,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.44078, 1374.00000,  -0.27913,   3.54677, -10.86283,  22.79745,  22.87376,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.44500, 1375.00000,  -0.27924,   3.54679, -10.86226,  22.79717,  22.87353,   0.00000,   0.00000,  -4.17701,  14.09000,  -4.55612, 647.80466, 345.11324,  14.55612, 134.44080, 326.52931,   0.00000,   0.00000, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.44913, 1376.00000,  -0.27897,   3.54659, -10.86172,  22.79719,  22.87342,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.45322, 1377.00000,  -0.27902,   3.54648, -10.86129,  22.79709,  22.87334,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.45745, 1378.00000,  -0.27927,   3.54644, -10.86091,  22.79692,  22.87328,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.46165, 1379.00000,  -0.27951,   3.54633, -10.86059,  22.79682,  22.87330,   0.00000,   0.00000,  -4.58965,  15.44412,  -5.32405, 661.56205, 308.79872,  15.32405,  96.94427, 328.64907,   0.00000,   0.00000, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.46577, 1380.00000,  -0.27966,   3.54641, -10.86028,  22.79660,  22.87314,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.47004, 1381.00000,  -0.27979,   3.54646, -10.86013,  22.79646,  22.87307,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.47410, 1382.00000,  -0.28000,   3.54646, -10.86010,  22.79640,  22.87310,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.47822, 1383.00000,  -0.28017,   3.54644, -10.86016,  22.79640,  22.87318,   0.00000,   0.00000,  -4.94661,  16.54382,  -6.19401, 673.46330, 279.30701,  16.19401,  67.08316, 334.42249,   0.00000,   0.00000, 
  1.00000,   2.00000,   5.00000,   1.00000,   0.48250, 1384.00000,  -0.28051,   3.54640, -10.86032,  22.79643,  22.87337,   0.00000,   0.00000,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
